,Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,Squad,League
612,Beñat Prados,es ESP,MF,23.0,19.1,7,0,0,40,15,0,9,28,36,0,0,0,91,29,22,56.9,Matches,Athletic-Club,La-Liga
613,Yeray Álvarez,es ESP,DF,29.0,19.8,4,0,0,15,15,0,3,34,13,0,0,0,83,49,42,53.8,Matches,Athletic-Club,La-Liga
614,Oihan Sancet,es ESP,MF,24.0,18.0,2,0,0,16,24,5,18,5,8,0,0,0,77,12,13,48.0,Matches,Athletic-Club,La-Liga
615,Iñigo Ruiz de Galarreta,es ESP,MF,30.0,16.4,5,0,0,43,17,1,29,16,22,0,0,0,120,8,12,40.0,Matches,Athletic-Club,La-Liga
616,Óscar de Marcos,es ESP,DF,35.0,17.4,0,0,0,16,5,1,55,16,15,0,0,0,89,8,12,40.0,Matches,Athletic-Club,La-Liga
617,Andoni Gorosabel,es ESP,DF,27.0,16.5,5,0,0,24,4,1,41,18,28,0,0,0,56,20,28,41.7,Matches,Athletic-Club,La-Liga
618,Unai Gómez,es ESP,"MF,FW",21.0,14.3,1,0,0,12,18,0,23,2,8,0,0,0,42,29,31,48.3,Matches,Athletic-Club,La-Liga
619,Julen Agirrezabala,es ESP,GK,23.0,13.4,1,1,0,3,1,0,0,0,0,0,2,0,21,5,0,100.0,Matches,Athletic-Club,La-Liga
620,Adama Boiro,es ESP,"DF,FW",22.0,12.2,3,0,0,13,8,1,31,12,11,0,0,0,45,16,9,64.0,Matches,Athletic-Club,La-Liga
621,Mikel Vesga,es ESP,MF,31.0,11.0,1,0,0,14,4,0,8,15,15,0,0,0,66,25,16,61.0,Matches,Athletic-Club,La-Liga
622,Iñigo Lekue,es ESP,DF,31.0,8.6,1,0,0,5,2,0,16,9,12,0,0,0,39,6,2,75.0,Matches,Athletic-Club,La-Liga
623,Maroan Sannadi,ma MAR,FW,23.0,8.4,0,0,0,20,30,7,6,1,0,1,0,0,24,14,17,45.2,Matches,Athletic-Club,La-Liga
624,Álvaro djaló,es ESP,FW,24.0,7.3,2,0,0,19,14,5,14,1,5,0,0,0,28,10,19,34.5,Matches,Athletic-Club,La-Liga
625,Unai Núñez,es ESP,DF,27.0,7.2,4,0,0,10,5,1,0,17,5,0,0,0,28,13,12,52.0,Matches,Athletic-Club,La-Liga
626,Alex Padilla,es ESP,GK,20.0,3.6,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0,100.0,Matches,Athletic-Club,La-Liga
627,Ander Herrera,es ESP,MF,34.0,3.0,2,0,0,6,3,0,1,2,4,0,0,0,14,3,2,60.0,Matches,Athletic-Club,La-Liga
628,Peio Canales,es ESP,"MF,FW",19.0,2.9,0,0,0,1,2,1,16,2,2,0,0,0,17,0,3,0.0,Matches,Athletic-Club,La-Liga
629,Nicolás Serrano,es ESP,FW,21.0,1.2,0,0,0,2,2,0,13,1,1,0,0,0,3,0,2,0.0,Matches,Athletic-Club,La-Liga
630,Aingeru Olabarrieta,es ESP,FW,18.0,0.6,0,0,0,1,0,0,4,1,0,0,0,0,4,1,0,100.0,Matches,Athletic-Club,La-Liga
631,Javi Martón,es ESP,"FW,MF",25.0,0.6,1,0,0,1,0,1,0,0,0,0,0,0,2,2,1,66.7,Matches,Athletic-Club,La-Liga
632,Adu Ares,es ESP,FW,22.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches,Athletic-Club,La-Liga
633,Endika Buján,es ESP,FW,21.0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches,Athletic-Club,La-Liga
634,Jan Oblak,si SVN,GK,31.0,36.0,0,0,0,0,2,0,0,0,0,0,0,0,29,3,0,100.0,Matches,Atletico-Madrid,La-Liga
635,Julián Álvarez,ar ARG,FW,24.0,27.9,5,0,0,26,9,9,69,2,17,0,0,0,75,13,31,29.5,Matches,Atletico-Madrid,La-Liga
636,Antoine Griezmann,fr FRA,"FW,MF",33.0,27.4,2,0,0,11,26,14,138,6,17,0,0,0,93,21,23,47.7,Matches,Atletico-Madrid,La-Liga
637,Marcos Llorente,es ESP,"DF,MF",29.0,27.9,0,1,0,23,25,4,62,27,52,1,0,0,131,15,15,50.0,Matches,Atletico-Madrid,La-Liga
638,Pablo Barrios,es ESP,MF,21.0,25.9,4,1,0,28,27,0,26,34,26,0,0,0,131,35,21,62.5,Matches,Atletico-Madrid,La-Liga
639,Giuliano Simeone,ar ARG,MF,21.0,21.4,4,0,0,23,42,7,49,14,13,1,0,0,72,11,23,32.4,Matches,Atletico-Madrid,La-Liga
640,Robin Le Normand,es ESP,DF,27.0,23.9,8,0,0,35,24,3,1,10,18,0,1,0,82,54,39,58.1,Matches,Atletico-Madrid,La-Liga
641,Rodrigo De Paul,ar ARG,MF,30.0,23.4,7,0,0,19,49,0,59,6,26,0,0,0,128,4,7,36.4,Matches,Atletico-Madrid,La-Liga
642,Clément Lenglet,fr FRA,DF,29.0,21.9,9,0,0,29,19,2,4,22,17,0,2,0,74,37,38,49.3,Matches,Atletico-Madrid,La-Liga
643,Javi Galán,es ESP,DF,29.0,19.8,8,0,0,38,35,4,57,12,31,0,1,0,71,25,25,50.0,Matches,Atletico-Madrid,La-Liga
644,Samuel Lino,br BRA,"MF,DF",24.0,17.2,3,0,0,15,30,3,41,8,17,1,0,0,85,13,12,52.0,Matches,Atletico-Madrid,La-Liga
645,José María Giménez,uy URU,DF,29.0,22.2,5,0,0,13,12,0,0,27,16,0,0,1,78,38,37,50.7,Matches,Atletico-Madrid,La-Liga
646,Koke,es ESP,MF,32.0,21.4,4,0,0,23,16,0,22,20,23,0,0,1,122,8,9,47.1,Matches,Atletico-Madrid,La-Liga
647,Conor Gallagher,eng ENG,MF,24.0,18.1,2,0,0,32,39,1,13,20,32,1,0,0,107,9,21,30.0,Matches,Atletico-Madrid,La-Liga
648,Nahuel Molina,ar ARG,DF,26.0,17.7,1,0,0,13,8,4,55,13,19,0,0,0,66,10,12,45.5,Matches,Atletico-Madrid,La-Liga
649,Alexander Sørloth,no NOR,FW,28.0,17.4,4,0,0,26,13,8,5,1,5,0,0,0,41,98,50,66.2,Matches,Atletico-Madrid,La-Liga
650,Reinildo Mandava,mz MOZ,DF,30.0,10.5,4,0,0,19,18,1,8,16,11,0,1,0,52,10,14,41.7,Matches,Atletico-Madrid,La-Liga
651,César Azpilicueta,es ESP,DF,34.0,9.7,1,0,0,8,6,3,5,5,14,0,0,0,28,14,14,50.0,Matches,Atletico-Madrid,La-Liga
652,Axel Witsel,be BEL,DF,35.0,9.5,1,0,0,4,5,1,0,11,12,0,0,0,32,23,16,59.0,Matches,Atletico-Madrid,La-Liga
653,Rodrigo Riquelme,es ESP,"MF,DF",24.0,5.7,0,0,0,8,8,4,34,2,5,0,0,0,21,3,3,50.0,Matches,Atletico-Madrid,La-Liga
654,Ángel Correa,ar ARG,"FW,MF",29.0,8.9,3,1,0,18,11,4,24,4,3,0,0,0,40,1,8,11.1,Matches,Atletico-Madrid,La-Liga
655,Juan Musso,ar ARG,GK,30.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches,Atletico-Madrid,La-Liga
656,Thomas Lemar,fr FRA,MF,28.0,0.9,0,0,0,1,2,0,3,0,1,0,0,0,3,0,1,0.0,Matches,Atletico-Madrid,La-Liga
657,Adrian Niño,es ESP,FW,20.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches,Atletico-Madrid,La-Liga
658,Pedri,es ESP,MF,21.0,32.0,3,0,0,10,51,2,58,26,34,0,0,0,254,7,6,53.8,Matches,Barcelona,La-Liga
659,Raphinha,br BRA,"FW,MF",27.0,31.5,4,0,0,11,37,10,215,11,22,2,0,0,94,9,6,60.0,Matches,Barcelona,La-Liga
660,Robert Lewandowski,pl POL,FW,35.0,29.6,1,0,0,30,39,17,5,3,5,0,0,0,45,37,39,48.7,Matches,Barcelona,La-Liga
661,Lamine Yamal,es ESP,FW,17.0,31.7,3,0,0,30,60,13,108,16,28,2,0,0,123,1,3,25.0,Matches,Barcelona,La-Liga
662,Pau Cubarsí,es ESP,DF,17.0,29.1,3,0,0,24,9,0,2,16,23,0,1,0,102,62,44,58.5,Matches,Barcelona,La-Liga
663,Jules Koundé,fr FRA,DF,25.0,28.9,4,0,0,22,19,7,63,20,43,0,0,0,107,30,23,56.6,Matches,Barcelona,La-Liga
664,Iñigo Martínez,es ESP,DF,33.0,27.7,5,0,0,18,28,0,8,18,14,1,0,0,126,58,33,63.7,Matches,Barcelona,La-Liga
665,Alejandro Balde,es ESP,DF,20.0,25.4,2,0,0,16,37,0,67,5,10,0,0,0,122,16,9,64.0,Matches,Barcelona,La-Liga
666,Marc Casado,es ESP,MF,20.0,17.9,4,1,1,26,36,0,9,22,25,0,0,0,90,8,23,25.8,Matches,Barcelona,La-Liga
667,Iñaki Peña,es ESP,GK,25.0,15.5,1,0,0,0,0,0,0,0,0,0,0,0,65,1,0,100.0,Matches,Barcelona,La-Liga
668,Wojciech Szczęsny,pl POL,GK,34.0,15.0,0,0,0,1,1,0,0,0,1,0,1,0,52,0,0,,Matches,Barcelona,La-Liga
669,Eric García,es ESP,"DF,MF",23.0,17.4,4,0,0,20,8,0,7,14,21,0,0,0,54,27,25,51.9,Matches,Barcelona,La-Liga
670,Gavi,es ESP,"MF,FW",19.0,12.1,4,0,0,38,26,1,9,10,21,0,0,0,61,21,26,44.7,Matches,Barcelona,La-Liga
671,Dani Olmo,es ESP,"MF,FW",26.0,13.5,1,0,0,21,27,1,21,3,11,3,0,0,46,9,9,50.0,Matches,Barcelona,La-Liga
672,Fermin López,es ESP,"MF,FW",21.0,13.9,4,1,0,27,21,5,47,5,15,0,0,0,66,9,18,33.3,Matches,Barcelona,La-Liga
673,Ferrán Torres,es ESP,"FW,MF",24.0,12.3,1,1,0,5,16,6,17,4,4,0,0,0,27,5,9,35.7,Matches,Barcelona,La-Liga
674,Gerard Martín,es ESP,DF,22.0,11.5,2,0,0,14,9,0,36,13,10,0,0,0,42,14,6,70.0,Matches,Barcelona,La-Liga
675,Ronald Araújo,uy URU,DF,25.0,8.4,3,0,0,9,4,0,0,9,9,0,0,0,27,33,20,62.3,Matches,Barcelona,La-Liga
676,Frenkie de Jong,nl NED,MF,27.0,12.7,3,0,0,14,18,0,6,12,11,0,1,0,57,10,7,58.8,Matches,Barcelona,La-Liga
677,Marc-André ter Stegen,de GER,GK,32.0,7.5,0,0,0,0,2,0,0,0,0,0,0,0,14,1,0,100.0,Matches,Barcelona,La-Liga
678,Héctor Fort,es ESP,DF,17.0,6.5,2,0,0,8,1,0,12,6,8,0,0,0,32,3,7,30.0,Matches,Barcelona,La-Liga
679,Pablo Torre,es ESP,"MF,FW",21.0,3.4,0,0,0,4,8,1,13,3,4,0,0,0,15,1,6,14.3,Matches,Barcelona,La-Liga
680,Marc Bernal,es ESP,MF,17.0,2.7,2,0,0,4,3,0,0,1,6,0,0,0,9,1,6,14.3,Matches,Barcelona,La-Liga
681,Ansu Fati,es ESP,FW,21.0,2.6,1,0,0,2,2,2,0,1,1,0,0,0,7,2,7,22.2,Matches,Barcelona,La-Liga
682,Pau Victor,es ESP,FW,22.0,3.5,2,0,0,7,3,0,3,2,1,0,0,0,14,3,1,75.0,Matches,Barcelona,La-Liga
683,Andreas Christensen,dk DEN,DF,28.0,2.8,3,0,0,5,0,0,0,4,4,0,0,0,14,11,3,78.6,Matches,Barcelona,La-Liga
684,Sergi Dominguez,es ESP,DF,19.0,1.9,1,0,0,2,0,0,0,3,1,0,1,0,8,1,3,25.0,Matches,Barcelona,La-Liga
685,Daniel Rodriguez,es ESP,FW,18.0,0.4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,Matches,Barcelona,La-Liga
686,Diego Llorente,es ESP,DF,30.0,28.0,4,0,0,20,23,0,1,43,20,0,1,1,93,77,45,63.1,Matches,Real-Betis,La-Liga
687,Johnny Cardoso,us USA,MF,22.0,23.8,4,0,0,38,27,0,3,48,31,0,0,0,138,29,18,61.7,Matches,Real-Betis,La-Liga
688,Natan,br BRA,DF,23.0,24.2,5,1,0,19,13,0,2,28,24,0,0,0,75,65,30,68.4,Matches,Real-Betis,La-Liga
689,Marc Bartra,es ESP,DF,33.0,23.3,2,0,0,15,14,2,1,33,19,0,1,0,88,50,42,54.3,Matches,Real-Betis,La-Liga
690,Abde Ezzalzouli,ma MAR,"FW,MF",22.0,22.0,2,0,0,23,38,4,49,7,25,2,0,0,102,26,37,41.3,Matches,Real-Betis,La-Liga
691,Romain Perraud,fr FRA,DF,26.0,22.2,8,1,0,26,44,5,71,22,22,0,1,0,95,9,17,34.6,Matches,Real-Betis,La-Liga
692,Sergi Altimira,es ESP,MF,22.0,21.9,4,0,0,35,33,0,5,24,37,1,0,0,117,11,22,33.3,Matches,Real-Betis,La-Liga
693,Pablo Fornals,es ESP,"MF,FW",28.0,20.3,2,0,0,12,14,3,54,23,13,0,0,0,114,18,21,46.2,Matches,Real-Betis,La-Liga
694,Youssouf Sabaly,sn SEN,DF,31.0,17.6,1,0,0,18,12,1,31,13,25,0,0,0,87,9,13,40.9,Matches,Real-Betis,La-Liga
695,Adrián,es ESP,GK,37.0,19.0,3,0,0,0,4,0,0,0,0,0,0,0,20,2,1,66.7,Matches,Real-Betis,La-Liga
696,Isco,es ESP,MF,32.0,17.2,5,0,0,23,44,4,92,11,13,0,0,0,71,13,21,38.2,Matches,Real-Betis,La-Liga
697,Giovani Lo Celso,ar ARG,"MF,FW",28.0,16.2,4,0,0,13,63,0,95,5,22,0,0,0,76,5,11,31.3,Matches,Real-Betis,La-Liga
698,Antony,br BRA,FW,24.0,15.1,2,1,0,15,27,1,40,10,11,1,0,0,73,5,14,26.3,Matches,Real-Betis,La-Liga
699,Rui Silva,pt POR,GK,30.0,15.0,1,0,0,1,2,0,0,0,0,0,1,0,25,2,0,100.0,Matches,Real-Betis,La-Liga
700,Ricardo Rodríguez,ch SUI,DF,31.0,14.2,0,0,0,12,6,0,15,8,15,0,0,0,55,27,17,61.4,Matches,Real-Betis,La-Liga
701,Jesus Rodríguez,es ESP,FW,18.0,12.3,0,0,0,17,38,2,18,6,14,1,0,0,58,3,8,27.3,Matches,Real-Betis,La-Liga
702,Vitor Roque,br BRA,FW,19.0,13.7,4,0,0,30,30,5,6,7,6,2,0,0,35,15,29,34.1,Matches,Real-Betis,La-Liga
703,Cucho,co COL,FW,25.0,12.7,0,0,0,10,9,5,12,7,10,1,0,0,28,29,35,45.3,Matches,Real-Betis,La-Liga
704,Aitor Ruibal,es ESP,"DF,FW",28.0,14.6,5,0,0,10,18,2,32,14,23,0,0,0,71,7,13,35.0,Matches,Real-Betis,La-Liga
705,Marc Roca,es ESP,MF,27.0,10.1,4,0,0,16,5,0,10,14,14,0,0,0,51,5,13,27.8,Matches,Real-Betis,La-Liga
706,Cédric Bakambu,cd COD,FW,33.0,7.9,4,0,0,23,7,12,2,0,4,1,0,0,25,12,26,31.6,Matches,Real-Betis,La-Liga
707,Ezequiel Ávila,ar ARG,FW,30.0,7.5,5,1,0,13,18,5,29,2,3,0,0,0,28,6,8,42.9,Matches,Real-Betis,La-Liga
708,Héctor Bellerín,es ESP,DF,29.0,6.4,1,0,0,6,0,0,10,6,7,0,0,0,13,6,7,46.2,Matches,Real-Betis,La-Liga
709,William Carvalho,pt POR,MF,32.0,5.4,1,0,0,7,3,0,2,3,6,0,0,0,29,6,5,54.5,Matches,Real-Betis,La-Liga
710,Fran Vieites,es ESP,GK,25.0,4.0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,0,100.0,Matches,Real-Betis,La-Liga
711,Ángel Ortíz,es ESP,DF,20.0,3.9,0,0,0,6,6,0,19,5,8,0,0,0,16,5,7,41.7,Matches,Real-Betis,La-Liga
712,Iker Losada,es ESP,"MF,FW",22.0,3.7,0,0,0,1,2,0,4,3,7,0,0,0,19,3,4,42.9,Matches,Real-Betis,La-Liga
713,Assane Diao,sn SEN,FW,18.0,3.1,0,0,0,4,4,2,4,0,3,0,0,0,12,8,6,57.1,Matches,Real-Betis,La-Liga
714,Juanmi,es ESP,"FW,MF",31.0,2.7,2,0,0,6,7,1,1,1,4,0,0,0,14,6,1,85.7,Matches,Real-Betis,La-Liga
715,Nabil Fekir,fr FRA,MF,31.0,2.0,0,0,0,3,7,0,10,0,2,0,0,0,3,0,2,0.0,Matches,Real-Betis,La-Liga
716,Carlos Guirao,es ESP,MF,21.0,1.2,0,0,0,4,0,0,0,3,3,0,0,0,6,2,1,66.7,Matches,Real-Betis,La-Liga
717,Mateo Flores,es ESP,MF,20.0,1.7,1,0,0,4,1,0,1,2,1,0,0,0,12,0,2,0.0,Matches,Real-Betis,La-Liga
718,Rodri,es ESP,FW,24.0,1.3,0,0,0,2,2,1,6,1,1,0,0,0,10,0,2,0.0,Matches,Real-Betis,La-Liga
719,Nobel Mendy,fr FRA,DF,19.0,1.2,1,0,0,1,1,0,0,4,0,0,0,0,7,1,0,100.0,Matches,Real-Betis,La-Liga
720,Sergio Arribas,es ESP,DF,21.0,1.0,0,0,0,0,0,0,0,3,4,0,0,0,3,1,0,100.0,Matches,Real-Betis,La-Liga
721,Pablo Garcia,es ESP,FW,17.0,0.4,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,,Matches,Real-Betis,La-Liga
722,Vicente Guaita,es ESP,GK,37.0,34.0,0,0,0,0,5,0,0,0,0,0,0,0,75,10,0,100.0,Matches,Celta-Vigo,La-Liga
723,Óscar Mingueza,es ESP,"MF,DF",25.0,30.3,6,1,0,24,31,2,139,22,24,1,0,0,138,11,11,50.0,Matches,Celta-Vigo,La-Liga
724,Marcos Alonso,es ESP,DF,33.0,29.4,10,2,1,31,28,2,42,34,21,0,1,0,176,70,42,62.5,Matches,Celta-Vigo,La-Liga
725,Fran Beltrán,es ESP,MF,25.0,26.9,3,0,0,34,12,0,5,26,35,0,1,0,119,19,27,41.3,Matches,Celta-Vigo,La-Liga
726,Javi Rodríguez,es ESP,DF,21.0,27.9,7,0,0,37,22,0,4,33,38,0,0,0,87,40,35,53.3,Matches,Celta-Vigo,La-Liga
727,Carl Starfelt,se SWE,DF,29.0,25.2,5,0,0,21,11,0,0,31,20,0,0,0,77,60,51,54.1,Matches,Celta-Vigo,La-Liga
728,Borja Iglesias,es ESP,FW,31.0,21.7,2,0,0,40,34,14,6,7,9,2,0,0,46,14,27,34.1,Matches,Celta-Vigo,La-Liga
729,Ilaix Moriba,gn GUI,MF,21.0,23.7,9,1,1,32,58,2,6,14,42,1,0,0,108,24,25,49.0,Matches,Celta-Vigo,La-Liga
730,Iago Aspas,es ESP,"FW,MF",36.0,19.4,6,1,1,16,34,5,15,8,8,1,0,0,55,7,8,46.7,Matches,Celta-Vigo,La-Liga
731,Sergio Carreira,es ESP,"MF,DF",23.0,18.4,1,0,0,19,7,3,41,17,16,0,0,0,66,3,14,17.6,Matches,Celta-Vigo,La-Liga
732,Hugo Álvarez,es ESP,"MF,DF",21.0,17.5,6,0,0,25,16,3,31,8,9,0,1,0,78,6,12,33.3,Matches,Celta-Vigo,La-Liga
733,Pablo Durán,es ESP,"FW,MF",23.0,15.5,3,0,0,32,18,7,18,8,9,0,0,0,46,13,32,28.9,Matches,Celta-Vigo,La-Liga
734,Williot Swedberg,se SWE,"FW,MF",20.0,15.0,1,0,0,21,32,7,18,3,16,0,0,0,46,8,15,34.8,Matches,Celta-Vigo,La-Liga
735,Hugo Sotelo,es ESP,MF,20.0,13.9,5,0,0,19,9,1,50,5,17,0,0,0,71,2,10,16.7,Matches,Celta-Vigo,La-Liga
736,Alfon,es ESP,"FW,MF",25.0,15.2,1,1,0,15,31,6,40,5,3,1,0,0,37,3,14,17.6,Matches,Celta-Vigo,La-Liga
737,Carlos Dominguez,es ESP,DF,23.0,13.1,1,0,0,8,10,0,0,13,11,0,0,1,45,28,15,65.1,Matches,Celta-Vigo,La-Liga
738,Damián Rodríguez,es ESP,MF,21.0,10.3,3,0,0,13,9,0,30,7,9,0,0,0,49,0,4,0.0,Matches,Celta-Vigo,La-Liga
739,Jonathan Bamba,ci CIV,"FW,MF",28.0,9.0,1,0,0,7,17,4,25,5,7,0,0,0,52,5,10,33.3,Matches,Celta-Vigo,La-Liga
740,Fer López,es ESP,"FW,MF",20.0,7.5,2,0,0,13,8,2,2,2,5,0,0,0,25,2,9,18.2,Matches,Celta-Vigo,La-Liga
741,Yoel Lago,es ESP,DF,20.0,6.5,2,0,0,16,9,0,0,4,8,0,1,0,22,3,6,33.3,Matches,Celta-Vigo,La-Liga
742,Javier Manquillo,es ESP,DF,30.0,5.7,1,0,0,9,1,0,3,7,5,0,0,0,18,5,8,38.5,Matches,Celta-Vigo,La-Liga
743,Anastasios Douvikas,gr GRE,FW,24.0,7.8,2,0,0,10,27,9,1,3,4,0,0,0,15,14,23,37.8,Matches,Celta-Vigo,La-Liga
744,Jailson Siqueira,br BRA,"DF,MF",28.0,6.8,2,0,0,4,4,0,1,9,11,0,0,1,32,18,17,51.4,Matches,Celta-Vigo,La-Liga
745,Mihailo Ristić,rs SRB,"DF,MF",28.0,4.8,1,0,0,8,2,0,13,2,7,0,0,0,17,3,9,25.0,Matches,Celta-Vigo,La-Liga
746,Iván Villar,es ESP,GK,27.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,50.0,Matches,Celta-Vigo,La-Liga
747,Iker Losada,es ESP,"FW,MF",22.0,4.0,2,0,0,3,0,0,5,1,3,0,0,0,8,2,7,22.2,Matches,Celta-Vigo,La-Liga
748,Franco Cervi,ar ARG,"FW,MF",30.0,3.0,1,0,0,4,1,0,6,8,3,0,0,0,12,4,6,40.0,Matches,Celta-Vigo,La-Liga
749,Luca de la Torre,us USA,MF,26.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches,Celta-Vigo,La-Liga
750,Joseph Aidoo,gh GHA,DF,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,Celta-Vigo,La-Liga
751,Tadeo Allende,ar ARG,FW,25.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,Celta-Vigo,La-Liga
752,Joan García,es ESP,GK,23.0,38.0,2,0,0,0,7,0,0,0,0,0,0,0,35,21,1,95.5,Matches,Espanyol,La-Liga
753,Omar El Hilali,ma MAR,DF,20.0,35.0,11,0,0,52,30,7,57,46,79,0,2,0,132,36,30,54.5,Matches,Espanyol,La-Liga
754,Javi Puado,es ESP,"FW,MF",26.0,33.0,8,0,0,22,27,6,27,5,17,1,0,0,105,9,30,23.1,Matches,Espanyol,La-Liga
755,Marash Kumbulla,al ALB,DF,24.0,33.0,9,0,0,37,29,0,6,34,26,0,0,1,74,71,44,61.7,Matches,Espanyol,La-Liga
756,Leandro Cabrera,uy URU,DF,33.0,31.9,4,1,0,24,8,0,17,30,23,1,1,0,83,77,42,64.7,Matches,Espanyol,La-Liga
757,Alex Král,cz CZE,MF,26.0,30.2,1,0,0,31,23,0,38,28,37,0,0,0,127,38,28,57.6,Matches,Espanyol,La-Liga
758,Carlos Romero,es ESP,DF,22.0,28.4,7,0,0,34,21,1,92,30,47,0,2,0,125,14,24,36.8,Matches,Espanyol,La-Liga
759,Pol Lozano,es ESP,MF,24.0,21.6,12,0,0,56,14,0,19,22,34,0,0,0,86,10,16,38.5,Matches,Espanyol,La-Liga
760,Jofre,es ESP,"MF,FW",23.0,24.1,5,0,0,28,59,3,54,15,16,0,0,0,105,5,17,22.7,Matches,Espanyol,La-Liga
761,Roberto Férnandez,es ESP,FW,22.0,16.6,1,0,0,28,25,9,2,3,4,1,0,0,33,34,54,38.6,Matches,Espanyol,La-Liga
762,Urko González,es ESP,MF,23.0,15.3,2,0,0,15,11,1,3,8,28,0,1,0,71,20,15,57.1,Matches,Espanyol,La-Liga
763,Álvaro Tejero,es ESP,"MF,DF",28.0,13.8,2,0,0,14,19,1,113,13,4,0,0,0,64,10,12,45.5,Matches,Espanyol,La-Liga
764,Antoniu,es ESP,"FW,MF",21.0,11.4,3,0,0,19,23,4,20,8,10,0,0,0,39,6,18,25.0,Matches,Espanyol,La-Liga
765,Edu Expósito,es ESP,MF,27.0,11.6,3,0,0,14,22,2,66,15,13,0,0,0,63,11,11,50.0,Matches,Espanyol,La-Liga
766,Brian Oliván,es ESP,DF,30.0,11.3,2,0,0,13,6,3,55,10,10,0,0,0,28,3,10,23.1,Matches,Espanyol,La-Liga
767,Alejo Véliz,ar ARG,FW,20.0,12.5,3,0,0,20,33,5,0,4,1,1,0,0,20,51,58,46.8,Matches,Espanyol,La-Liga
768,José Gragera,es ESP,MF,23.0,6.3,0,0,0,18,8,0,0,5,16,0,0,0,18,11,5,68.8,Matches,Espanyol,La-Liga
769,Fernando Calero,es ESP,"DF,MF",28.0,7.9,1,0,0,6,8,0,2,16,10,0,0,0,26,12,17,41.4,Matches,Espanyol,La-Liga
770,Sergi Gómez,es ESP,DF,32.0,7.4,1,0,0,6,1,0,1,7,5,0,0,0,15,11,22,33.3,Matches,Espanyol,La-Liga
771,Walid Cheddira,ma MAR,FW,26.0,7.1,3,0,0,30,27,11,2,1,0,1,0,0,19,15,25,37.5,Matches,Espanyol,La-Liga
772,Irvin Cardona,mt MLT,"FW,MF",26.0,6.7,1,0,0,8,8,5,14,4,5,0,0,0,19,8,11,42.1,Matches,Espanyol,La-Liga
773,Álvaro Aguado,es ESP,MF,28.0,4.9,3,0,0,5,8,0,12,4,2,0,0,0,37,3,2,60.0,Matches,Espanyol,La-Liga
774,Justin Smith,ca CAN,MF,21.0,2.3,0,0,0,5,2,0,1,4,3,0,0,0,8,3,0,100.0,Matches,Espanyol,La-Liga
775,Rafael Bauza,es ESP,MF,19.0,2.0,1,0,0,8,0,0,0,0,3,0,0,0,4,3,2,60.0,Matches,Espanyol,La-Liga
776,Pere Milla,es ESP,"MF,FW",31.0,5.1,3,0,0,5,12,2,14,3,2,0,0,0,25,11,8,57.9,Matches,Espanyol,La-Liga
777,Naci Ünüvar,nl NED,"MF,DF",21.0,0.3,0,0,0,0,1,1,2,0,2,0,0,0,3,0,0,,Matches,Espanyol,La-Liga
778,Roger Hinojo,es ESP,DF,19.0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,Matches,Espanyol,La-Liga
779,David Soria,es ESP,GK,31.0,38.0,2,0,0,0,2,0,0,1,4,0,0,0,28,6,0,100.0,Matches,Getafe,La-Liga
780,Omar Alderete,py PAR,DF,27.0,33.0,8,0,0,33,12,8,6,40,29,1,4,0,115,101,51,66.4,Matches,Getafe,La-Liga
781,Iglesias,es ESP,DF,26.0,32.1,4,0,0,45,41,1,84,50,47,0,0,0,107,35,38,47.9,Matches,Getafe,La-Liga
782,Luis Milla,es ESP,MF,29.0,31.9,6,0,0,38,48,0,201,24,40,0,1,0,168,31,35,47.0,Matches,Getafe,La-Liga
783,Diego Rico,es ESP,DF,31.0,31.3,9,1,0,38,56,3,148,34,49,1,0,0,132,26,19,57.8,Matches,Getafe,La-Liga
784,Mauro Arambarri,uy URU,MF,28.0,29.6,10,0,0,51,52,3,14,15,29,0,0,0,137,59,54,52.2,Matches,Getafe,La-Liga
785,Djené,tg TOG,"DF,MF",32.0,28.3,10,1,0,40,26,1,32,21,13,0,0,0,102,43,30,58.9,Matches,Getafe,La-Liga
786,Christantus Uche,ng NGA,"FW,MF",21.0,27.6,8,2,1,55,68,19,22,10,21,0,0,0,110,91,124,42.3,Matches,Getafe,La-Liga
