,Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,Squad,League
1497,Arijon Ibrahimović,de GER,MF,19-146,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,Lazio,Serie-A
1498,Federico Baschirotto,it ITA,DF,28-228,35.0,3,0,0,31,6,0,5,23,24,0,3,0,85,89,50,64.0,Matches,Lecce,Serie-A
1499,Wladimiro Falcone,it ITA,GK,30-024,35.0,1,0,0,1,9,0,0,0,0,0,1,0,26,11,0,100.0,Matches,Lecce,Serie-A
1500,Nikola Krstović,me MNE,FW,25-031,31.4,6,0,0,51,48,20,7,7,8,0,0,0,67,82,114,41.8,Matches,Lecce,Serie-A
1501,Antonino Gallo,it ITA,DF,25-121,26.0,3,1,0,12,15,3,106,20,41,0,0,2,108,21,31,40.4,Matches,Lecce,Serie-A
1502,Frederic Guilbert,fr FRA,DF,30-133,24.6,3,2,0,31,23,1,48,43,35,0,1,0,78,33,26,55.9,Matches,Lecce,Serie-A
1503,Lassana Coulibaly,ml MLI,MF,29-026,26.6,3,0,0,33,36,0,10,16,26,1,1,0,132,29,33,46.8,Matches,Lecce,Serie-A
1504,Kialonda,ao ANG,DF,27-221,21.0,3,0,0,9,18,0,3,26,12,0,1,0,51,78,36,68.4,Matches,Lecce,Serie-A
1505,Tete Morente,es ESP,"FW,MF",28-153,20.9,4,0,0,25,24,0,53,12,16,0,0,0,94,35,21,62.5,Matches,Lecce,Serie-A
1506,Patrick Dorgu,dk DEN,"DF,FW",20-192,20.4,2,1,0,24,55,4,40,18,27,1,0,1,99,31,21,59.6,Matches,Lecce,Serie-A
1507,Santiago Pierotti,ar ARG,FW,24-033,20.1,4,0,0,50,13,11,17,13,24,0,0,0,102,46,57,44.7,Matches,Lecce,Serie-A
1508,Ylber Ramadani,al ALB,MF,29-024,18.8,4,0,0,17,11,0,5,24,28,0,0,0,114,14,24,36.8,Matches,Lecce,Serie-A
1509,Balthazar Pierret,fr FRA,MF,24-356,17.9,2,0,0,29,19,0,9,18,29,0,1,0,88,25,28,47.2,Matches,Lecce,Serie-A
1510,Gaby Jean,fr FRA,DF,25-076,15.4,0,0,0,15,13,0,1,9,7,0,1,0,55,41,24,63.1,Matches,Lecce,Serie-A
1511,Hamza Rafia,tn TUN,MF,26-034,11.8,4,0,0,26,25,0,45,4,27,0,0,0,62,5,13,27.8,Matches,Lecce,Serie-A
1512,Þórir Jóhann Helgason,is ISL,MF,24-220,11.0,0,0,0,9,10,2,63,5,7,0,0,0,40,17,16,51.5,Matches,Lecce,Serie-A
1513,Ante Rebić,hr CRO,"FW,MF",31-227,8.3,3,1,0,18,13,6,32,2,8,0,0,0,31,27,34,44.3,Matches,Lecce,Serie-A
1514,Medon Berisha,al ALB,MF,21-197,7.0,5,0,0,13,10,0,26,10,8,0,0,0,32,6,5,54.5,Matches,Lecce,Serie-A
1515,Lameck Banda,zm ZAM,"FW,MF",24-097,6.4,1,0,0,9,18,2,25,2,5,0,0,0,27,2,13,13.3,Matches,Lecce,Serie-A
1516,Jesper Karlsson,se SWE,FW,26-285,4.9,2,0,0,3,0,0,25,0,2,0,1,0,11,1,6,14.3,Matches,Lecce,Serie-A
1517,Remi Oudin,fr FRA,"MF,FW",28-169,3.3,1,0,0,2,1,0,23,2,1,0,0,0,18,1,1,50.0,Matches,Lecce,Serie-A
1518,Mohamed Kaba,fr FRA,MF,23-191,4.3,1,0,0,6,9,0,1,4,7,0,0,0,18,7,11,38.9,Matches,Lecce,Serie-A
1519,Danilo Veiga,pt POR,DF,22-223,3.4,0,0,0,6,7,0,16,4,6,0,0,0,14,4,8,33.3,Matches,Lecce,Serie-A
1520,Valentin Gendrey,fr FRA,DF,24-319,2.0,0,0,0,1,2,0,3,2,2,0,0,0,3,1,3,25.0,Matches,Lecce,Serie-A
1521,Andy Pelmard,fr FRA,DF,25-055,1.4,1,0,0,2,0,0,0,0,6,0,0,0,4,0,1,0.0,Matches,Lecce,Serie-A
1522,Konan N'dri,ci CIV,"FW,MF",24-191,2.3,0,0,0,2,5,0,9,1,2,0,0,0,6,1,1,50.0,Matches,Lecce,Serie-A
1523,Tiago Gabriel,pt POR,DF,20-131,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0,Matches,Lecce,Serie-A
1524,Marco Sala,it ITA,DF,25-336,0.8,0,0,0,1,1,0,8,0,0,0,0,0,1,0,2,0.0,Matches,Lecce,Serie-A
1525,Kevin Bonifazi,it ITA,DF,28-352,0.7,0,0,0,0,0,0,0,2,1,0,0,0,7,1,1,50.0,Matches,Lecce,Serie-A
1526,Nicola Sansone,it ITA,"MF,FW",33-238,0.7,1,0,0,0,1,1,4,0,0,0,0,0,1,0,1,0.0,Matches,Lecce,Serie-A
1527,Rareș-Cătălin Burnete,ro ROU,FW,21-095,0.3,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0.0,Matches,Lecce,Serie-A
1528,Filip Marchwiński,pl POL,MF,23-116,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches,Lecce,Serie-A
1529,Mike Maignan,fr FRA,GK,29-307,33.6,1,0,0,1,7,0,0,0,0,0,1,0,63,4,0,100.0,Matches,Milan,Serie-A
1530,Tijjani Reijnders,nl NED,MF,26-281,31.8,2,1,0,25,21,2,45,33,13,1,0,0,103,5,14,26.3,Matches,Milan,Serie-A
1531,Theo Hernández,fr FRA,DF,27-212,29.0,4,1,0,16,43,3,108,16,26,1,1,0,125,36,17,67.9,Matches,Milan,Serie-A
1532,Youssouf Fofana,fr FRA,MF,26-116,27.4,5,0,0,28,17,0,10,19,34,0,0,0,150,11,20,35.5,Matches,Milan,Serie-A
1533,Christian Pulisic,us USA,"FW,MF",26-230,24.6,1,0,0,19,30,3,110,5,24,1,0,0,84,10,38,20.8,Matches,Milan,Serie-A
1534,Rafael Leão,pt POR,FW,25-330,25.5,5,0,0,18,52,7,53,6,9,1,0,0,65,26,20,56.5,Matches,Milan,Serie-A
1535,Matteo Gabbia,it ITA,DF,25-197,21.0,4,0,0,19,5,1,2,13,14,1,0,0,59,43,29,59.7,Matches,Milan,Serie-A
1536,Malick Thiaw,de GER,DF,23-271,19.2,2,0,0,23,6,1,3,15,17,0,0,3,64,47,27,63.5,Matches,Milan,Serie-A
1537,Strahinja Pavlović,rs SRB,DF,23-347,18.0,3,1,0,16,15,2,8,14,28,1,0,0,61,41,21,66.1,Matches,Milan,Serie-A
1538,Yunus Musah,us USA,"MF,FW",22-158,15.8,5,0,0,34,17,1,24,7,17,0,0,0,55,8,14,36.4,Matches,Milan,Serie-A
1539,Fikayo Tomori,eng ENG,DF,27-138,15.6,3,1,1,9,6,0,3,17,20,0,0,0,54,26,28,48.1,Matches,Milan,Serie-A
1540,Emerson,br BRA,DF,26-112,15.3,5,0,0,34,32,0,45,14,28,0,0,0,59,24,14,63.2,Matches,Milan,Serie-A
1541,Álvaro Morata,es ESP,"FW,MF",32-195,12.2,5,0,0,25,18,11,13,5,10,0,0,0,31,14,20,41.2,Matches,Milan,Serie-A
1542,Tammy Abraham,eng ENG,FW,27-216,13.1,1,0,0,23,12,7,3,2,11,1,0,0,12,36,33,52.2,Matches,Milan,Serie-A
1543,Alejandro Jiménez,es ESP,"DF,FW",19-363,12.3,5,0,0,11,16,5,35,14,13,0,0,0,64,8,12,40.0,Matches,Milan,Serie-A
1544,Samuel Chukwueze,ng NGA,"FW,MF",25-349,9.5,0,0,0,3,10,3,49,2,9,0,0,0,34,6,9,40.0,Matches,Milan,Serie-A
1545,Ruben Loftus-Cheek,eng ENG,MF,29-103,9.0,2,0,0,16,22,0,6,2,7,0,0,0,34,14,10,58.3,Matches,Milan,Serie-A
1546,Kyle Walker,eng ENG,DF,34-343,7.0,1,0,0,7,4,0,11,8,8,0,0,0,37,6,3,66.7,Matches,Milan,Serie-A
1547,Santiago Giménez,mx MEX,FW,24-018,6.9,3,0,0,10,4,6,2,1,3,0,0,0,12,6,11,35.3,Matches,Milan,Serie-A
1548,Filippo Terracciano,it ITA,"DF,MF",22-087,6.0,3,0,0,11,9,1,3,6,6,0,0,0,21,10,5,66.7,Matches,Milan,Serie-A
1549,João Félix,pt POR,MF,25-177,5.8,2,0,0,9,19,2,4,0,5,0,0,0,24,5,5,50.0,Matches,Milan,Serie-A
1550,Noah Okafor,ch SUI,FW,24-347,4.6,0,0,0,6,5,1,13,2,1,0,0,0,8,2,5,28.6,Matches,Milan,Serie-A
1551,Luka Jović,rs SRB,"FW,MF",27-134,4.7,1,0,0,4,6,0,2,1,0,0,0,0,8,4,6,40.0,Matches,Milan,Serie-A
1552,Davide Calabria,it ITA,DF,28-151,3.5,0,0,0,3,4,0,16,8,7,0,0,0,16,2,0,100.0,Matches,Milan,Serie-A
1553,Ismaël Bennacer,dz ALG,MF,27-156,3.3,2,0,0,5,5,0,6,3,4,0,0,0,17,3,1,75.0,Matches,Milan,Serie-A
1554,Warren Bondo,fr FRA,MF,21-233,1.8,1,0,0,1,4,0,1,0,3,0,0,0,12,1,1,50.0,Matches,Milan,Serie-A
1555,Francesco Camarda,it ITA,"FW,MF",17-057,1.8,0,0,0,6,1,2,1,0,2,0,0,0,4,5,6,45.5,Matches,Milan,Serie-A
1556,Marco Sportiello,it ITA,GK,32-361,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,Milan,Serie-A
1557,Riccardo Sottil,it ITA,"FW,MF",25-337,1.3,0,0,0,1,3,0,8,0,1,0,0,0,5,1,0,100.0,Matches,Milan,Serie-A
1558,Alexis Saelemaekers,be BEL,"DF,FW",25-313,1.0,0,0,0,0,2,0,10,1,1,0,0,0,4,0,0,,Matches,Milan,Serie-A
1559,Mattia Liberali,it ITA,MF,18-030,0.7,0,0,0,1,0,0,2,0,1,0,0,0,4,1,0,100.0,Matches,Milan,Serie-A
1560,Davide Bartesaghi,it ITA,"DF,MF",19-128,0.6,0,1,0,1,0,1,6,2,1,0,0,0,1,1,0,100.0,Matches,Milan,Serie-A
1561,Kevin Zeroli,it ITA,MF,20-115,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches,Milan,Serie-A
1562,Bob Murphy Omoregbe,it ITA,MF,21-182,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches,Milan,Serie-A
1563,Stefano Turati,it ITA,GK,23-243,29.7,1,0,0,0,12,0,0,0,0,0,0,0,32,3,1,75.0,Matches,Monza,Serie-A
1564,Giorgos Kyriakopoulos,gr GRE,DF,29-090,28.7,5,0,0,24,34,5,160,22,25,0,1,1,87,23,31,42.6,Matches,Monza,Serie-A
1565,Pedro Pereira,pt POR,DF,27-104,27.6,9,0,0,45,9,0,57,18,31,0,0,0,84,25,39,39.1,Matches,Monza,Serie-A
1566,Armando Izzo,it ITA,DF,33-065,26.9,12,0,0,65,47,0,7,45,15,0,0,0,89,52,64,44.8,Matches,Monza,Serie-A
1567,Alessandro Bianco,it ITA,MF,22-217,26.2,8,0,0,40,47,3,22,19,26,0,1,0,113,13,24,35.1,Matches,Monza,Serie-A
1568,Dany Mota,pt POR,"FW,MF",27-004,23.0,3,0,0,28,35,7,38,9,3,0,0,0,60,60,71,45.8,Matches,Monza,Serie-A
1569,Andrea Carboni,it ITA,DF,24-091,21.3,5,0,0,27,16,0,13,24,30,0,1,0,57,33,37,47.1,Matches,Monza,Serie-A
1570,Pablo Marí,es ESP,DF,31-248,18.1,4,1,1,27,5,0,1,37,15,0,1,0,59,40,21,65.6,Matches,Monza,Serie-A
1571,Warren Bondo,fr FRA,MF,21-233,18.0,5,1,1,31,36,1,7,5,24,0,0,0,91,5,8,38.5,Matches,Monza,Serie-A
1572,Daniel Maldini,it ITA,"MF,FW",23-207,14.5,5,0,0,15,39,2,38,4,6,0,0,0,52,22,27,44.9,Matches,Monza,Serie-A
1573,Gianluca Caprari,it ITA,"MF,FW",31-280,15.9,3,0,0,15,38,3,77,6,11,0,0,0,53,4,10,28.6,Matches,Monza,Serie-A
1574,Samuele Birindelli,it ITA,"DF,MF",25-291,13.3,2,0,0,15,14,2,59,8,13,0,0,0,42,5,12,29.4,Matches,Monza,Serie-A
1575,Milan Đurić,ba BIH,FW,34-349,14.1,3,0,0,17,18,5,0,2,1,0,0,0,13,132,50,72.5,Matches,Monza,Serie-A
1576,Danilo D'Ambrosio,it ITA,DF,36-239,12.2,2,1,0,18,11,3,9,15,15,0,0,0,46,16,23,41.0,Matches,Monza,Serie-A
1577,Patrick Ciurria,it ITA,"MF,DF",30-086,11.3,1,0,0,17,11,0,58,6,14,0,0,0,31,5,15,25.0,Matches,Monza,Serie-A
1578,Matteo Pessina,it ITA,MF,28-015,9.5,2,0,0,5,13,0,6,12,4,0,0,0,58,10,8,55.6,Matches,Monza,Serie-A
1579,Luca Caldirola,it ITA,DF,34-094,8.5,5,0,0,17,15,1,1,10,5,0,0,0,15,13,10,56.5,Matches,Monza,Serie-A
1580,Jean-Daniel Akpa-Akpro,ci CIV,"MF,DF",32-207,7.7,3,0,0,20,10,0,6,11,13,0,0,0,40,9,12,42.9,Matches,Monza,Serie-A
1581,Gaetano Castrovilli,it ITA,MF,28-078,5.7,0,0,0,5,5,2,13,2,7,0,0,0,24,1,5,16.7,Matches,Monza,Serie-A
1582,Kacper Urbanski,pl POL,MF,20-241,5.6,1,0,0,8,4,0,4,2,3,0,0,0,23,6,13,31.6,Matches,Monza,Serie-A
1583,Keita Baldé,sn SEN,FW,30-059,5.2,1,0,0,7,19,1,5,1,1,0,0,0,8,3,11,21.4,Matches,Monza,Serie-A
1584,Semuel Pizzignacco,it ITA,GK,23-247,5.3,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0,Matches,Monza,Serie-A
1585,Tomás Palacios,ar ARG,DF,22-008,4.4,2,0,0,2,7,1,1,7,5,0,0,0,27,6,4,60.0,Matches,Monza,Serie-A
1586,Silvère Ganvoula M'Boussy,cg CGO,FW,28-318,3.6,0,0,0,4,8,1,0,1,0,0,0,0,6,15,12,55.6,Matches,Monza,Serie-A
1587,Samuele Vignato,it ITA,MF,21-071,5.2,0,0,0,3,3,1,14,0,3,0,0,0,12,5,13,27.8,Matches,Monza,Serie-A
1588,Stefan Lekovic,rs SRB,DF,21-117,4.1,0,0,0,5,3,0,0,7,4,0,0,1,18,6,6,50.0,Matches,Monza,Serie-A
1589,Kevin Zeroli,it ITA,MF,20-115,3.5,0,0,0,3,1,1,2,2,1,0,0,0,13,4,2,66.7,Matches,Monza,Serie-A
1590,Andrea Petagna,it ITA,FW,29-310,3.3,1,0,0,5,4,3,1,1,0,0,0,0,7,7,16,30.4,Matches,Monza,Serie-A
1591,Stefano Sensi,it ITA,MF,29-274,2.5,0,0,0,3,5,0,8,3,5,0,0,0,10,2,2,50.0,Matches,Monza,Serie-A
1592,Kevin Martins,it ITA,"MF,DF",20-095,2.0,1,0,0,3,4,0,6,1,4,0,0,0,12,2,1,66.7,Matches,Monza,Serie-A
1593,Arvid Brorsson,se SWE,DF,25-363,2.0,0,0,0,1,0,0,0,1,3,0,0,0,7,3,6,33.3,Matches,Monza,Serie-A
1594,Mirko Marić,hr CRO,"FW,MF",29-355,1.2,0,0,0,2,2,0,2,1,0,0,0,0,4,6,12,33.3,Matches,Monza,Serie-A
1595,Roberto Gagliardini,it ITA,"MF,DF",31-029,2.0,1,0,0,6,7,0,1,2,2,0,0,0,6,4,6,40.0,Matches,Monza,Serie-A
1596,Omari Forson,eng ENG,"MF,DF",20-290,1.8,0,0,0,2,2,1,9,0,2,0,0,0,7,0,1,0.0,Matches,Monza,Serie-A
1597,Mattia Valoti,it ITA,MF,31-242,0.4,1,0,0,2,2,0,0,0,3,0,0,0,3,0,1,0.0,Matches,Monza,Serie-A
1598,Amir Rrahmani,xk KVX,DF,31-071,34.8,2,0,0,38,11,0,1,25,28,0,0,1,125,112,51,68.7,Matches,Napoli,Serie-A
1599,Giovanni Di Lorenzo,it ITA,DF,31-275,34.0,5,0,0,45,46,5,61,29,43,0,0,0,84,40,44,47.6,Matches,Napoli,Serie-A
1600,Romelu Lukaku,be BEL,FW,31-358,28.9,3,0,0,40,34,20,4,1,2,0,0,0,32,38,48,44.2,Matches,Napoli,Serie-A
1601,Alex Meret,it ITA,GK,28-045,30.4,0,0,0,1,4,0,0,0,0,0,1,0,53,6,0,100.0,Matches,Napoli,Serie-A
1602,Matteo Politano,it ITA,"FW,MF",31-276,28.6,2,0,0,12,30,6,206,12,15,1,0,0,89,6,19,24.0,Matches,Napoli,Serie-A
1603,Scott McTominay,sct SCO,MF,28-149,29.6,3,0,0,41,56,5,8,23,23,1,0,0,131,57,45,55.9,Matches,Napoli,Serie-A
1604,Stanislav Lobotka,sk SVK,MF,30-162,29.2,3,0,0,24,31,0,2,21,30,0,1,0,164,6,6,50.0,Matches,Napoli,Serie-A
1605,Andre-Frank Zambo Anguissa,cm CMR,MF,29-171,28.8,5,0,0,32,30,2,22,32,25,1,1,0,133,59,44,57.3,Matches,Napoli,Serie-A
1606,Mathías Olivera,uy URU,DF,27-187,23.3,4,0,0,28,18,2,22,28,33,1,0,0,83,34,28,54.8,Matches,Napoli,Serie-A
1607,Alessandro Buongiorno,it ITA,DF,25-334,21.4,2,0,0,17,21,1,1,35,23,0,0,0,84,43,21,67.2,Matches,Napoli,Serie-A
1608,Khvicha Kvaratskhelia,ge GEO,"FW,MF",24-083,13.1,1,0,0,12,33,0,51,4,9,0,0,0,45,4,5,44.4,Matches,Napoli,Serie-A
1609,Leonardo Spinazzola,it ITA,"DF,FW",32-042,14.0,1,0,0,5,12,1,52,8,10,0,0,0,47,3,3,50.0,Matches,Napoli,Serie-A
1610,David Neres,br BRA,FW,28-064,13.6,1,0,0,14,9,4,89,7,10,0,0,0,49,3,10,23.1,Matches,Napoli,Serie-A
1611,Juan Jesus,br BRA,DF,33-330,11.9,2,0,0,14,5,0,0,9,14,0,0,0,30,24,16,60.0,Matches,Napoli,Serie-A
1612,Billy Gilmour,sct SCO,MF,23-329,10.5,0,0,0,12,12,0,14,6,11,0,0,0,53,9,8,52.9,Matches,Napoli,Serie-A
1613,Giacomo Raspadori,it ITA,"FW,MF",25-077,9.7,1,0,0,8,17,1,54,2,7,0,0,0,37,4,11,26.7,Matches,Napoli,Serie-A
1614,Pasquale Mazzocchi,it ITA,"DF,FW",29-283,7.7,2,0,0,7,5,1,13,5,7,0,0,0,31,4,7,36.4,Matches,Napoli,Serie-A
1615,Elia Caprile,it ITA,GK,23-254,3.6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches,Napoli,Serie-A
1616,Giovanni Simeone,ar ARG,FW,29-305,4.4,1,0,0,5,15,2,3,1,0,0,0,0,25,7,33,17.5,Matches,Napoli,Serie-A
1617,Cyril Ngonge,be BEL,FW,24-345,2.2,2,0,0,7,13,1,11,1,5,0,0,0,8,4,4,50.0,Matches,Napoli,Serie-A
1618,Philip Billing,dk DEN,MF,28-329,1.8,0,0,0,5,1,0,1,4,6,0,1,0,5,10,7,58.8,Matches,Napoli,Serie-A
1619,Rafa Marín,es ESP,DF,22-352,1.6,1,0,0,2,2,0,0,1,0,0,0,0,4,2,2,50.0,Matches,Napoli,Serie-A
1620,Simone Scuffet,it ITA,GK,28-340,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches,Napoli,Serie-A
1621,Noah Okafor,ch SUI,"FW,MF",24-347,0.4,0,0,0,2,1,0,3,0,2,0,0,0,3,2,2,50.0,Matches,Napoli,Serie-A
1622,Michael Folorunsho,it ITA,"FW,MF",27-088,0.4,0,0,0,2,1,0,0,1,2,0,0,0,2,2,2,50.0,Matches,Napoli,Serie-A
1623,Walid Cheddira,ma MAR,FW,27-104,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches,Napoli,Serie-A
1624,Alessio Zerbin,it ITA,"FW,DF",26-064,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches,Napoli,Serie-A
1625,Zion Suzuki,jp JPN,GK,22-258,33.8,2,1,1,3,5,0,0,0,0,0,1,0,40,11,1,91.7,Matches,Parma,Serie-A
1626,Simon Sohm,ch SUI,MF,24-025,30.6,6,0,0,19,29,1,13,24,16,0,0,0,112,28,26,51.9,Matches,Parma,Serie-A
1627,Emanuele Valeri,it ITA,DF,26-150,29.5,1,0,0,25,20,0,118,27,30,0,0,0,115,17,16,51.5,Matches,Parma,Serie-A
1628,Enrico Del Prato,it ITA,DF,25-177,29.7,7,0,0,16,16,0,16,18,17,0,0,0,113,35,41,46.1,Matches,Parma,Serie-A
1629,Ange-Yoan Bonny,fr FRA,FW,21-193,25.3,2,0,0,18,40,13,12,3,13,1,0,0,59,21,61,25.6,Matches,Parma,Serie-A
1630,Dennis Man,ro ROU,"FW,MF",26-253,22.2,0,0,0,8,17,4,33,8,6,0,0,0,72,9,17,34.6,Matches,Parma,Serie-A
1631,Botond Balogh,hu HUN,DF,22-334,20.7,4,0,0,15,6,0,1,24,11,0,2,0,59,31,28,52.5,Matches,Parma,Serie-A
1632,Mandela Keita,be BEL,MF,22-361,18.2,6,1,1,26,30,1,0,19,21,0,1,0,90,12,12,50.0,Matches,Parma,Serie-A
1633,Matteo Cancellieri,it ITA,"FW,MF",23-083,15.8,2,1,0,25,41,2,21,13,16,0,0,0,55,29,28,50.9,Matches,Parma,Serie-A
1634,Adrian Bernabe,es ESP,MF,23-345,15.1,1,0,0,9,34,0,27,6,18,0,0,0,67,4,2,66.7,Matches,Parma,Serie-A
1635,Lautaro Valenti,ar ARG,DF,26-112,16.0,4,0,0,22,6,0,1,11,12,0,0,0,42,22,19,53.7,Matches,Parma,Serie-A
1636,Valentin Mihaila,ro ROU,"FW,MF",25-093,14.3,2,0,0,17,20,1,33,8,15,0,1,0,39,13,27,32.5,Matches,Parma,Serie-A
1637,Hernani,br BRA,MF,31-040,13.1,7,0,0,30,24,1,24,18,22,0,0,0,55,17,19,47.2,Matches,Parma,Serie-A
1638,Woyo Coulibaly,fr FRA,DF,25-351,12.0,1,1,0,12,12,1,5,8,10,1,0,1,60,9,9,50.0,Matches,Parma,Serie-A
1639,Giovanni Leoni,it ITA,DF,18-136,11.6,3,1,0,9,7,0,3,15,5,0,0,0,29,16,8,66.7,Matches,Parma,Serie-A
1640,Pontus Almqvist,se SWE,"FW,MF",25-300,12.4,5,0,0,15,15,2,11,19,13,1,0,0,40,9,15,37.5,Matches,Parma,Serie-A
1641,Alessandro Vogliacco,it ITA,DF,26-234,8.6,2,0,0,10,5,0,2,3,2,0,0,1,24,17,13,56.7,Matches,Parma,Serie-A
1642,Antoine Hainaut,fr FRA,"DF,MF",23-077,11.6,4,0,0,12,14,1,21,12,14,0,0,0,50,25,12,67.6,Matches,Parma,Serie-A
1643,Nahuel Estévez,ar ARG,MF,29-173,7.2,2,0,0,9,9,0,16,3,5,0,0,0,27,14,3,82.4,Matches,Parma,Serie-A
1644,Mateo Pellegrino,ar ARG,FW,24-066,5.5,2,0,0,16,11,0,3,0,1,0,0,0,11,30,25,54.5,Matches,Parma,Serie-A
1645,Alessandro Circati,au AUS,DF,21-208,4.0,1,0,0,3,2,0,0,2,2,0,0,0,5,5,3,62.5,Matches,Parma,Serie-A
1646,Mohamed Haj,tn TUN,MF,20-041,5.0,4,0,0,6,11,0,7,4,1,0,0,0,15,6,6,50.0,Matches,Parma,Serie-A
1647,Milan Đurić,ba BIH,FW,34-349,2.6,1,0,0,2,4,1,0,0,0,0,0,0,8,25,12,67.6,Matches,Parma,Serie-A
1648,Jacob Ondrejka,se SWE,"MF,FW",22-246,3.5,0,0,0,0,6,0,13,7,3,0,0,0,14,0,5,0.0,Matches,Parma,Serie-A
1649,Adrian Benedyczak,pl POL,"FW,MF",24-163,2.4,0,0,0,4,5,1,1,0,0,0,0,0,3,9,12,42.9,Matches,Parma,Serie-A
1650,Yordan Osorio,ve VEN,DF,30-361,1.9,0,0,0,5,2,0,0,4,3,0,0,0,6,2,1,66.7,Matches,Parma,Serie-A
1651,Drissa Camara,ci CIV,"MF,FW",23-077,4.6,3,0,0,17,16,1,5,3,7,1,0,0,25,3,9,25.0,Matches,Parma,Serie-A
1652,Leandro Chichizola,ar ARG,GK,35-040,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches,Parma,Serie-A
1653,Mateusz Kowalski,pl POL,MF,19-289,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,Matches,Parma,Serie-A
1654,Gabriel Charpentier,cg CGO,FW,25-354,3.0,1,0,0,13,10,0,2,0,3,1,0,0,12,9,14,39.1,Matches,Parma,Serie-A
1655,Mathias Løvik,no NOR,"DF,FW",21-151,1.0,0,0,0,2,0,0,3,2,0,0,0,0,2,2,2,50.0,Matches,Parma,Serie-A
1656,Wylan Cyprien,fr FRA,MF,30-098,0.3,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,,Matches,Parma,Serie-A
1657,Obite N'Dicka,ci CIV,DF,25-259,35.0,2,0,0,33,23,1,0,32,24,0,0,0,124,57,44,56.4,Matches,Roma,Serie-A
1658,Mile Svilar,rs SRB,GK,25-252,35.0,1,0,0,0,6,0,0,0,0,0,0,0,47,5,1,83.3,Matches,Roma,Serie-A
1659,Angeliño,es ESP,DF,28-122,32.3,1,0,0,29,29,4,101,26,23,1,0,0,94,29,27,51.8,Matches,Roma,Serie-A
1660,Gianluca Mancini,it ITA,DF,29-019,31.9,7,0,0,43,31,6,33,34,23,0,0,0,91,56,30,65.1,Matches,Roma,Serie-A
1661,Manu Koné,fr FRA,MF,23-354,25.6,6,0,0,26,74,2,2,19,22,0,1,0,121,16,28,36.4,Matches,Roma,Serie-A
1662,Artem Dovbyk,ua UKR,FW,27-319,25.9,0,0,0,29,14,22,1,2,2,0,0,0,25,40,56,41.7,Matches,Roma,Serie-A
1663,Zeki Çelik,tr TUR,DF,28-078,22.1,3,0,0,28,9,0,37,12,34,0,1,0,65,28,23,54.9,Matches,Roma,Serie-A
1664,Bryan Cristante,it ITA,MF,30-064,19.7,7,0,0,28,8,0,11,16,26,0,0,0,98,51,43,54.3,Matches,Roma,Serie-A
1665,Lorenzo Pellegrini,it ITA,MF,28-321,18.1,4,0,0,26,27,4,49,6,16,0,0,0,61,10,20,33.3,Matches,Roma,Serie-A
1666,Matìas Soulé,ar ARG,"MF,FW",22-021,16.9,3,0,0,12,32,1,73,8,15,0,0,0,91,10,15,40.0,Matches,Roma,Serie-A
1667,Paulo Dybala,ar ARG,"FW,MF",31-172,15.7,2,0,0,6,60,6,62,2,7,2,0,0,63,8,17,32.0,Matches,Roma,Serie-A
1668,Alexis Saelemaekers,be BEL,"DF,FW",25-313,13.5,4,0,0,13,25,0,50,7,17,1,0,0,68,8,3,72.7,Matches,Roma,Serie-A
1669,Leandro Paredes,ar ARG,MF,30-311,13.4,4,0,0,14,14,0,53,19,14,0,1,0,71,8,2,80.0,Matches,Roma,Serie-A
1670,Stephan El Shaarawy,it ITA,"DF,MF",32-191,11.8,2,0,0,7,12,5,26,10,12,1,0,0,47,5,17,22.7,Matches,Roma,Serie-A
1671,Niccolò Pisilli,it ITA,MF,20-225,13.5,7,0,0,17,13,1,10,11,10,0,0,0,57,3,18,14.3,Matches,Roma,Serie-A
1672,Mats Hummels,de GER,DF,36-141,10.2,1,0,0,9,3,0,2,26,15,0,0,1,41,23,15,60.5,Matches,Roma,Serie-A
1673,Eldor Shomurodov,uz UZB,"FW,MF",29-311,9.5,1,0,0,10,5,3,6,2,4,0,0,0,30,22,34,39.3,Matches,Roma,Serie-A
